STATE_CODE;SHRP_ID;DATE;CONSTRUCTION_NO;GATOR_CRACK_A_L;GATOR_CRACK_A_M;GATOR_CRACK_A_H;BLK_CRACK_A_L;BLK_CRACK_A_M;BLK_CRACK_A_H;EDGE_CRACK_L_L;EDGE_CRACK_L_M;EDGE_CRACK_L_H;LONG_CRACK_WP_L_L;LONG_CRACK_WP_L_M;LONG_CRACK_WP_L_H;LONG_CRACK_WP_SEAL_L_L;LONG_CRACK_WP_SEAL_L_M;LONG_CRACK_WP_SEAL_L_H;LONG_CRACK_NWP_L_L;LONG_CRACK_NWP_L_M;LONG_CRACK_NWP_L_H;LONG_CRACK_NWP_SEAL_L_L;LONG_CRACK_NWP_SEAL_L_M;LONG_CRACK_NWP_SEAL_L_H;TRANS_CRACK_NO_L;TRANS_CRACK_NO_M;TRANS_CRACK_NO_H;TRANS_CRACK_L_L;TRANS_CRACK_L_M;TRANS_CRACK_L_H;TRANS_CRACK_SEAL_L_L;TRANS_CRACK_SEAL_L_M;TRANS_CRACK_SEAL_L_H;PATCH_NO_L;PATCH_NO_M;PATCH_NO_H;PATCH_A_L;PATCH_A_M;PATCH_A_H;POTHOLES_NO_L;POTHOLES_NO_M;POTHOLES_NO_H;POTHOLES_A_L;POTHOLES_A_M;POTHOLES_A_H;SHOVING_NO;SHOVING_A;BLEEDING;POLISH_AGG_A;RAVELING;PUMPING_NO;PUMPING_L;SURVEY_WIDTH;PCI_old;PCI
4;604;23/08/2000 0:00;3;18,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;110,5;767,2;0,0;0,0;0,0;7;25;4,0;78,1;293,9;49,9;12,5;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;27,07836233;25,52936322666207
4;606;24/09/1991 0:00;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,1;0,0;0,0;0,0;0,0;0,0;8;5;0,0;75,1;60,0;0,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;88,17138004;88,49154289783354
4;606;27/10/1997 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;500,2;93,8;13,1;500,2;0,0;0,0;23;5;1,0;229,9;60,7;12,1;166,6;48,5;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;65,37492367;65,36828923178437
4;606;27/10/1997 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;500,2;93,8;13,1;500,2;0,0;0,0;23;5;1,0;229,9;60,7;12,1;166,6;48,5;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;65,37492367;65,36828923178437
4;606;27/10/1997 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;500,2;93,8;13,1;500,2;0,0;0,0;23;5;1,0;229,9;60,7;12,1;166,6;48,5;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;65,37492367;65,36828923178437
4;606;27/10/1997 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;500,2;93,8;13,1;500,2;0,0;0,0;23;5;1,0;229,9;60,7;12,1;166,6;48,5;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;65,37492367;65,36828923178437
4;606;03/12/1999 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3;361,8;337,5;0,0;0,0;0,0;6;16;9,0;45,3;168,3;107,6;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;40,77994498;40,110427991671
4;606;03/12/1999 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3;361,8;337,5;0,0;0,0;0,0;6;16;9,0;45,3;168,3;107,6;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;40,77994498;40,110427991671
4;606;03/12/1999 0:00;3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,3;361,8;337,5;0,0;0,0;0,0;6;16;9,0;45,3;168,3;107,6;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;40,77994498;40,110427991671
4;606;23/08/2000 0:00;3;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;35,1;50,5;744,2;11,2;0,0;0,0;5;14;13,0;31,2;160,1;162,0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0;0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0;0,0;11,8;24,0458385;22,986754379618674
