DISTRESS;ALLIGATOR CRACKING LOW;ALLIGATOR CRACKING MEDIUM;ALLIGATOR CRACKING HIGH;BLEEDING LOW;BLEEDING MEDIUM;BLEEDING HIGH;BLOCK CRACKING LOW;BLOCK CRACKING MEDIUM;BLOCK CRACKING HIGH;BUMPS AND SAGS LOW;BUMPS AND SAGS MEDIUM;BUMPS AND SAGS HIGH;CORRUGATION LOW;CORRUGATION MEDIUM;CORRUGATION HIGH;DEPRESSION LOW;DEPRESSION MEDIUM;DEPRESSION HIGH;EDGE CRACKING LOW;EDGE CRACKING MEDIUM;EDGE CRACKING HIGH;JOINT REFLECTION CRACKING LOW;JOINT REFLECTION CRACKING MEDIUM;JOINT REFLECTION CRACKING HIGH;LANE-SHOULDER DROP OFF LOW;LANE-SHOULDER DROP OFF MEDIUM;LANE-SHOULDER DROP OFF HIGH;LONG-TRANS CRACKING LOW;LONG-TRANS CRACKING MEDIUM;LONG-TRANS CRACKING HIGH;PATCHING LOW;PATCHING MEDIUM;PATCHING HIGH;POLISHED AGGREGATE ALL;POTHOLES LOW;POTHOLES MEDIUM;POTHOLES HIGH;RAILROAD CROSSING LOW;RAILROAD CROSSING MEDIUM;RAILROAD CROSSING HIGH;RUTTING LOW;RUTTING MEDIUM;RUTTING HIGH;SHOVING LOW;SHOVING MEDIUM;SHOVING HIGH;SLIPPAGE CRACKING LOW;SLIPPAGE CRACKING MEDIUM;SLIPPAGE CRACKING HIGH;SWELL LOW;SWELL MEDIUM;SWELL HIGH;WEATHERING AND RAVELING LOW;WEATHERING AND RAVELING MEDIUM;WEATHERING AND RAVELING HIGH
0,95;10,3217974435733;21,4294430824815;30,3231093238952;0,0;2,60236579751793;5,21636719996197;0,118456002472487;2,85798229198093;7,36452429957117;7,58078870748998;24,5349294040173;53,0250425586353;1,62824922175562;14,6383477339567;33,4068328787428;4,52514232277272;8,63374062635395;17,0547532405169;3,36120119438458;8,48225326831774;14,2651922452049;2,21069532054728;7,69880135106371;15,3282661788473;2,03396050646608;4,16059884507739;6,99448474373471;2,14883004602743;8,45336535889093;17,9557522603761;1,53957332225815;8,78866524721798;18,6176056874988;0,0;21,2749216052449;33,8459427360224;54,3187866038083;;;;7,6652798649432;17,3604062656115;26,3152677997917;3,77520147216019;9,17957239215653;18,3907391294353;4,10852089991321;10,3142401251636;18,360466256307;;;;2,00847182026587;8,40118051707754;15,876996626353100000
1,0;10,7067173668398;21,8110698886645;30,9558126459818;0,0;2,66227961101591;5,30574353905955;0,156783697309058;3,10150190127791;7,7245279654731;7,8206101134031;25,1273074296091;53,7794933439835;1,80180340371789;15,0977994442615;33,9955403015646;4,56511217003395;8,71898527068178;17,2384301027262;3,40559777183782;8,71733471766473;14,6492618975107;2,28182548063817;7,86725359380551;15,6540882018589;2,08980402193991;4,23339891233774;7,13127633740504;2,38013748581999;8,66057118726436;18,2889228484851;1,62525309770435;9,13321397310202;19,0078393263523;0,0;22,0658804747649;35,024055888819;55,3286287679249;1,89969898628518;5,9410306742271;19,8017389461627;8,07113797485956;17,8573252382402;26,793361090727;4,09505880910819;9,57357237819341;18,921447517203;4,33984928472537;10,7001285536575;19,0953372994396;2,29739279666379;11,8336103450844;34,3090495628327;2,04351467586175;8,4976840629378;16,143768302979700000
1,5;14,4645521959364;25,6753257757694;36,0729406385772;0,0261782366677313;3,71727703460779;6,7143466661066;0,810448616665648;4,89256505429885;10,4403571190963;10,5875989414314;30,2946345735739;59,957953315321;2,86983574794794;18,86700590929;37,8471455575809;4,99238829931314;9,74332597285682;18,9340350784266;4,14518344748531;10,7006812662734;17,5281003210916;3,10953252137872;9,97916121726355;19,3827220851558;2,8233752356955;5,13775367096902;8,68313437060061;3,86632920070081;11,771224754221;23,1492611192991;2,88151516354865;11,4657227611834;22,1149571148613;0,14100534161141;27,2139796128951;43,4411203707507;64,9111798018078;1,95672635386245;9,25415374606659;24,9875820617471;10,7957954959376;21,813527969684;31,7765244102617;6,21786830526413;12,47336517269;22,3512333865714;6,5080355661128;14,3862871387399;24,871187868651;3,22112686255758;15,0918669939585;35,8701775923729;2,3236785388414;9,31099545442084;18,451950389958900000
2,0;17,2247458247905;28,2270346056305;40,1987375936736;0,186372191209169;4,64233564696153;8,17567285604067;1,89054130113056;6,54875232557387;12,8450300916573;13,0532272000211;34,46766837097;65,3033750839904;3,80157004824603;21,5975959379647;40,5599844019142;5,53656389723374;11,0939264222141;20,4702429155377;4,65137259491336;12,0037060519691;19,7750070012869;4,114650174762;12,224752629691;22,5006815441895;3,67765287466017;6,07124480718349;10,3297310849316;5,1112212076766;13,9400545545001;26,947172090079;3,91722394443538;13,3948012870905;24,9378878050563;0,282018669768701;31,1528097705444;49,9483689850312;71,2041493123755;2,4252580734881;12,2215853101608;29,7003524785134;13,0077698154471;24,6009373266703;35,2832734556723;7,79252299829756;14,7314645483519;25,1597737239741;8,77073714851867;17,7225619173669;29,4574900857741;4,13601558083335;17,7262031036736;37,5164658590641;2,32540927607237;9,8910317368131;20,388606163376300000
2,5;19,2349580829147;30,7216497695442;43,6034724336129;0,451819883535308;5,52817437621713;9,82505432999404;2,63317732794306;7,63098563723744;14,4946182572738;15,4511524654216;38,0683966043356;68,8227772283624;4,44537446580699;23,7908739737719;43,1060862569177;5,89893163309661;12,5410822746735;21,9296612585808;5,14247648872321;13,2438314258262;21,7866804361293;5,18804618570768;14,1588664634586;26,0363597299868;4,43060876776184;7,00567424265108;12,1417454116585;6,26429067926283;15,764103394853;30,2771826301563;4,87292241020751;15,199356447094;27,1712452369731;0,328955363713118;34,5715367149995;54,5909561108214;76,5638684032277;3,0988111720164;14,9288402639915;33,7425384311464;14,8189200336206;26,8163370621791;38,102818744803;9,10072908018821;16,6795061777359;27,5976571798425;10,6180230240666;20,8926967490165;34,6174863598673;5,04189615587486;19,9948529880272;38,8882131192719;2,47108715180825;10,6046096618486;22,318418820534400000
3,0;20,3157032779987;32,6524083498562;46,2840640716545;0,717267575861448;6,27246236617808;10,3463199827551;3,31084057764314;8,74088239427786;15,905473110582;17,2428989996681;40,811006897877;71,9315081867917;5,09789905324726;25,3942160110662;44,9745304701563;6,75603883448525;13,6289592827368;23,9907376185948;5,5913339194631;14,3919579237422;23,5018282304548;6,10268169824545;16,0727569225295;29,5224343897737;5,09092406682068;7,96668971026368;13,7359181974267;7,31112811311875;17,181630450075;33,5536502025588;5,77631450520395;16,5694910554589;29,1382381414278;0,375892057657535;37,6298787717109;59,116832645691;80,4699099481147;3,7552308186794;17,4081469411199;37,4804698572239;16,1935282753337;28,5176798047765;40,4533393190959;10,2238362775355;18,3974525014789;29,9355936902546;12,875845710372;23,6479774884142;38,8076496038732;5,81611294554396;21,2001143344724;40,0758588871132;2,56465740739179;11,2992536014643;24,072068852873000000
3,5;22,4853870677047;34,2498388783213;48,4292463386157;0,967738300289397;7,11325707843025;11,4424399398967;3,95302062783249;9,43627957066663;17,3592782383318;19,0129984860263;43,5097156569647;75,2819410792214;5,95308977104997;27,1632016878663;46,8493692215113;7,4500483559812;14,8090055323335;25,8074400779727;5,94495555573258;15,3643650849943;25,1800836065299;6,9546451162364;17,9476750261675;33,5650565397687;5,44380063837388;8,84193499179631;15,3270522392427;8,19861999087721;18,4305578634094;36,5291387982628;6,65203233092027;17,7445470721992;31,2207923373564;0,508747085643722;40,0244122568471;62,653152269709;84,0378402863254;4,40370192975323;19,7579464510529;40,8274272589909;17,5530472187997;30,073526016522;42,5899369189499;10,9622397131533;20,1672300431725;31,7630640653165;14,6669821044275;26,0365334297621;41,9265733834414;6,57736716124131;22,9480255039634;41,1708328349778;2,62504845475949;11,8168536115363;25,591425127439300000
4,0;23,639073298048;35,6479685170183;50,1700958884541;1,03355473603969;7,62544461003573;12,5835497939996;4,38052734396267;10,0437439047758;18,6767593109954;20,5573460806778;46,022608481307;77,5696594059248;6,33223153574741;28,2535873745653;48,5416320165489;8,0943828878009;15,9320012464338;27,2144601971143;6,50795648113285;16,5919495577425;26,752459406387;7,67919240910794;19,8149000118409;37,2304275566746;6,06224539055596;9,8446703132097;16,8565964482274;9,05062399997497;19,6022456168504;38,9851767684653;7,62369611849738;19,1818819869871;33,0893503935466;0,670500210434625;42,0351428378624;65,6901907770113;87,3637973518223;4,79659851466067;21,8062847602621;43,7751819914219;18,6196884870167;31,8032874566097;44,5001863859462;12,2758132648114;21,5981425626179;33,6045987786808;16,3096682371949;28,3385376958882;44,9905265870806;7,26018585981669;24,1749876820013;42,437479960445;2,62036495339504;12,4164487497767;27,060419860392200000
4,5;24,7680651422063;36,8913089069575;51,6257506427614;1,09937117178998;8,17678954284472;13,736609234316;4,69896964858594;10,6287377447957;19,8707092739804;22,6575627123207;49,0051389226626;79,9505231005499;7,0602651588722;29,8898998110353;49,7438922350408;8,62880976409627;17,0129948628557;28,3466113501913;6,94196744427389;17,5731830334476;28,3574707475703;8,37117746782425;21,2443788601528;40,6087553080712;6,62099479097989;10,3074756560623;18,1957034792682;9,62962605157668;20,6871344198835;41,3621597345975;8,44693092214054;20,2097058594639;35,0778012154756;0,906218660108097;44,2541813136147;68,8577663071598;90,1721813885304;5,52229676759947;23,967591228562;47,2416344030285;19,7727841139714;33,0857130321047;46,3119098567514;13,1192164592994;23,0013852912811;35,6185421114366;17,7198718273712;30,302833036354;48,0714310965818;7,75324351624393;25,5916207902582;43,6970521271721;2,76542973629577;12,8900570134058;28,492722487874500000
5,0;25,7510718706343;37,9203001416655;52,9656449996673;1,17586465711409;8,516156816108;14,4042662542315;5,11597856899897;11,4786008378378;20,647668677886;24,4604785035817;51,8265470134811;82,2062825459325;7,44622158306111;30,7486561618001;51,213929351666;9,45992859539015;18,1748849735288;29,5147115275842;7,44474504199694;18,3971016747507;29,7884114852373;9,03165882380871;22,6903342913865;43,4287249566084;7,02076597689127;11,3688014877345;19,4089460475646;10,7537653147775;21,9021527385401;43,4814244477635;9,42059090853072;21,5950064511547;36,6647233699637;1,16956983516532;46,0566118416246;71,4967020567177;92,6124478885933;6,26083587732861;25,7408365374105;49,888062399056;20,4627012888333;34,4798437182995;47,7900142133238;13,9234806763369;24,1883737753062;37,2692496540549;18,8854323528438;31,9404449098466;50,2633778741277;8,31684684027631;26,9313232341477;44,8603253842836;3,01125663397065;13,368230415801;29,882935727148300000
5,5;26,6803660192136;39,1779666915007;54,1420600296359;1,32399488469363;9,08050973042545;15,2292061175957;5,54770577789713;12,1566856544739;21,4638608894034;26,010922458101;54,7392887284064;84,1541333723165;8,07788395037521;32,1152823926656;52,8943478781079;10,3523393435501;18,9642681906613;31,1719708230363;7,89492559945336;19,1106756563494;31,2511646733527;9,67992627772724;24,0213918259448;46,1324983269145;7,6203595558723;12,0945090733066;20,6350796230149;11,5112763816332;22,9189047540154;45,415117668241;10,1882093762091;22,7263209652217;38,2726983536314;1,6240110912363;47,6787605290499;73,8712669565835;94,991757960355;6,96452612122513;27,7402076450735;52,6099956621981;21,304345739453;35,5061950772615;49,667977637644;14,7191479155186;25,5417887483024;38,9769136365896;19,8941540594063;33,5902400498557;52,4020528077109;8,69194144404701;28,1215871555588;46,3084665809226;3,29825018516642;13,8896565007169;31,196187662177200000
6,0;27,3220879976724;39,9329457408463;55,4594996721612;1,47212511227318;9,50977678195265;16,0176067793916;5,90308123511;12,4730477522523;22,112641635524;27,5449839175495;57,4788542568137;86,1029005309146;8,59995971105642;33,3584906965041;54,1419705427923;11,1830529673043;19,8428586166649;32,7331810979097;8,30834163824742;19,8239506835486;32,5377273663342;10,0190776923335;25,0603511930985;48,5974852623301;7,97015142744878;12,7080761533134;22,1878388512987;12,1301632472476;23,9155243012309;47,4034564199684;10,925039366119;23,7406699429071;40,2225479688038;1,91070279737547;49,2631797296796;76,6350132750872;96,8617861541216;7,64864492877011;30,1828956754078;54,7021139800709;21,9404359835477;36,5408084685155;50,5796061519071;15,5011356092154;26,6464170170313;40,6718769412081;21,0945515962713;34,9546589927158;54,528246386648;9,09006913147255;29,057958202762;47,33553568179;3,51197170614263;14,2411332809238;32,382736259930900000
6,5;27,8874091012705;40,9307590931578;56,3576087683421;1,61948466411113;9,90677247143505;16,9994298017385;6,21177484319903;13,1495394858537;22,8813344295528;28,7189041989942;59,6133264217767;88,1081034427469;8,96104040379838;34,402504713916;55,1324452970286;11,821113479703;20,7214490426686;33,932365579821;8,59292606133179;20,4512465363485;33,7076735962594;10,5444841562155;26,4040228650425;50,8710596891075;8,45122316768438;13,4258088731798;23,4663407324812;12,7593746934846;24,8472735027657;49,8950928827488;11,6583895362889;24,7045145904678;41,6354280172609;2,01269852277166;50,4235914944542;78,8436381980707;98,5948037266356;8,3673490496872;31,4837727091613;56,9751899032342;22,6039882789759;37,4889168658226;52,1418882270563;16,1692438600701;27,7510588649066;42,1570437088284;22,0117131991116;36,4962694196678;56,5704891821575;9,54663827359873;30,1231978219368;48,3853971394554;3,658777364853;14,7971552152072;33,798590562285100000
7,0;28,6200940378593;41,5425863253685;57,0896031645399;1,75927653854747;10,2741416404222;17,5477173431101;6,49934579149132;13,7060039245029;24,1768080426716;30,241141117135;62,1734696768511;89,853419550131;9,33993396278349;35,245753293435;56,0842915416424;12,4591739921017;22,0992594890874;35,1747386246213;8,8124653814559;21,0055716350461;34,6473763915317;11,0295012953129;27,5088836488955;53,1211909487111;8,81494069126785;14,2095123653334;24,7250860030751;13,4355509794425;25,7195502949794;51,3715657919848;12,3600945129274;25,7141120836819;43,1871728439626;2,24274587135466;51,5601142194106;80,8976995416392;100,0;8,92509982853085;32,9994695852506;58,6833472084514;23,2642707316712;38,410748254705;53,4994492687497;16,7909476739058;28,9473220928155;43,8217804945826;22,8532607410855;37,4708485220551;58,4600106634797;10,0867017974976;30,6128800540241;49,1853374947406;3,83048709042442;15,2015472300567;34,794825817861700000
7,5;29,2947633193451;42,6348833156886;57,9672319666737;1,89906841298381;10,6370282442936;18,3617933983936;6,9390859160738;14,1298630858437;25,4020420867823;32,0262376829989;64,8232413027244;91,7040534355351;10,170341014973;36,3933929467841;57,2233300315652;13,177361904481;23,5006832925829;36,4782458277035;9,27057108414487;21,5975169543239;35,5497825399235;11,4856263064697;28,6701613714174;54,7978951058102;9,1466375372786;15,0029772256199;25,9872767399098;13,8603577879292;26,292499524007;52,8609797090668;12,892424818457;26,5759863456122;44,7550127214572;2,43859962474026;52,7908017782842;82,5499167834898;;9,2661682685442;34,2459276655891;60,7335233271684;23,8626979365104;39,3475498685259;54,6949990439338;17,4161736538228;30,0701742510747;45,2999169857372;23,6758209579456;38,6143716455631;60,0533676326774;10,4182523250079;31,5552840266106;50,1286661005511;4,05772988792692;15,7507467239513;35,944432954724400000
8,0;29,8408703478421;43,1905787933383;58,688509349481;2,03886028742015;10,951239246684;19,128952360178;7,15458084281893;14,5968213156865;26,0301516176619;33,6739910996083;67,4779019368816;93,5990595338888;10,7133742853107;37,0893467682024;58,0880303079062;13,9482499354106;24,599177769252;37,7052590372339;9,81541205978627;22,1017544351763;36,3774111788798;12,0022094479597;29,6082264636909;56,3165689084395;9,61222732840928;15,7797250707467;27,2446730835025;14,4395095960932;27,2291699336094;54,5028450021118;13,4846733543512;27,3175516600986;46,0163634074184;2,5783661432864;53,944336853537;84,1231074810984;;9,82408763697553;35,2346086128381;62,6561689777781;24,3974531735151;40,2802727441978;55,931033760733;18,0697676125574;30,6790409904287;46,940176353827;24,3747567359665;39,7477112654519;61,4743733462443;10,7132022455109;32,5518941469585;50,7055347317308;4,26720611943928;16,0742775905469;37,089582895294300000
8,5;30,4024388726058;44,082201173311;59,6820727040317;2,19545045791236;11,4188345300834;20,0604315095704;7,4625972006272;15,1661914421319;26,9488508569244;35,2336664161985;70,121564963836;95,1532299551989;11,3796849174817;38,0080218864547;58,8528710018183;14,7321264175398;25,5264490786209;38,8732269960558;10,2608647864608;22,6559699318529;37,1565752836959;12,4553233415981;30,3196249018775;57,6762565939793;10,1359828239876;16,5207749585441;29,0229201558664;15,0240927584082;27,9380104226724;56,1533992712815;13,9557170256667;28,3233222065096;47,0764839619732;2,78007875214925;55,0431993689586;86,0561936066011;;10,2899755338927;36,2423076329368;63,8835618006492;24,9585333560007;41,1590307526565;56,9726544594196;18,4327867353425;31,6365936387832;48,1770537239032;25,0204386339172;40,8486520493219;62,9746360245868;11,0087157490667;33,1994630153976;51,6414165150084;4,37349037893276;16,5768700913931;38,106878465378100000
9,0;31,0998034528087;44,8379796316559;60,6142663135149;2,33813509509483;11,9997211097379;20,8978107307613;7,87160084089351;15,6884459712592;27,8755913396524;36,7264081260519;72,7517046047898;96,5129095820893;11,911587948449;38,6051773565547;59,6479344128376;15,4704942200213;26,4314225482428;40,0404101942462;10,633445269332;23,1032920679852;37,9380309813256;12,9943358172181;31,442953418862;59,0490938374993;10,7901275492468;17,3165413429614;30,7638237680303;15,5905439172518;28,5376317581945;57,6342726491599;14,5096349548963;29,0772348617431;48,1899286832206;3,01028712762677;56,1112027150409;87,5358836740365;;10,6280989333745;36,9078844871832;65,1109546235203;25,4727684496711;41,9875155186445;57,9041926570277;19,1021100212791;32,7081332709785;49,4809487356876;25,7320223663129;41,9859800666053;64,6878475761418;11,3724680745012;33,954033063394;52,3053473397592;4,47977463842624;17,005053036842;39,182713035161600000
9,5;31,7971680330117;45,4505749036909;61,1784102161097;2,45278475472351;12,2381999115887;21,7305873743439;8,22514930728702;16,1079004568252;28,6963213432065;37,8444104216742;75,3208179938329;97,8355543774145;12,3961836726434;39,5221829731028;60,3700960543315;16,3179890589585;27,6421297747875;41,1993703399436;10,9988971967026;23,4818115172973;38,5795493253021;13,3553964984184;32,4401905647872;60,0959673350351;11,409397787014;18,0610777170867;32,2535868066465;16,0517324127096;29,1372530937167;58,78659843334;15,0741036123984;29,7647362268694;49,3301530116329;3,1773124841357;57,1792060611231;88,8130963501327;;11,3819604849306;37,8578246785813;66,1870975314154;26,0116951764352;42,7513021635192;58,8004407378962;19,6819875057368;33,5936203530529;50,7634544691555;26,4272981972157;42,8554961604014;65,969882322971;11,7362203999358;34,6570859601625;53,3640118017585;4,59824449159165;17,4264439269881;39,936850770534200000
